site,date,sp_method,species,bin,count,nms
Otter Harbor,6/6/00,sea_star,PISGIG,NA,5,CINMS
Otter Harbor,6/6/00,sea_star,PISOCH,NM,25,CINMS
Otter Harbor,11/25/00,sea_star,PISGIG,NA,1,CINMS
Otter Harbor,11/25/00,sea_star,PISOCH,NM,19,CINMS
Otter Harbor,4/4/01,sea_star,PISGIG,NA,2,CINMS
Otter Harbor,4/4/01,sea_star,PISOCH,NM,16,CINMS
Otter Harbor,11/15/01,sea_star,PATMIN,NA,2,CINMS
Otter Harbor,11/15/01,sea_star,PISGIG,NA,3,CINMS
Otter Harbor,11/15/01,sea_star,PISOCH,NM,25,CINMS
Otter Harbor,3/25/02,sea_star,PATMIN,NA,1,CINMS
Otter Harbor,3/25/02,sea_star,PISGIG,NA,4,CINMS
Otter Harbor,3/25/02,sea_star,PISOCH,NM,22,CINMS
Otter Harbor,1/15/03,sea_star,PISOCH,NM,41,CINMS
Otter Harbor,1/6/04,sea_star,PATMIN,NA,2,CINMS
Otter Harbor,1/6/04,sea_star,PISGIG,NA,4,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,90,4,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,100,2,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,110,2,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,120,10,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,130,3,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,140,4,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,150,4,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,160,3,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,170,6,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,190,2,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,200,1,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,NM,1,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,40,1,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,50,1,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,60,2,CINMS
Otter Harbor,1/6/04,sea_star,PISOCH,70,2,CINMS
Otter Harbor,5/10/04,sea_star,PATMIN,NA,1,CINMS
Otter Harbor,5/10/04,sea_star,PISGIG,NA,1,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,100,1,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,110,1,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,120,1,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,130,5,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,140,2,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,150,2,CINMS
Otter Harbor,5/10/04,sea_star,PISOCH,80,1,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,100,3,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,110,6,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,120,4,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,130,6,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,140,6,CINMS
Otter Harbor,1/21/05,sea_star,PISOCH,150,3,CINMS
Otter Harbor,5/1/05,sea_star,PATMIN,NA,1,CINMS
Otter Harbor,5/1/05,sea_star,PISGIG,NA,5,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,90,3,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,100,4,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,110,5,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,120,7,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,130,14,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,140,15,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,150,7,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,160,4,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,170,1,CINMS
Otter Harbor,5/1/05,sea_star,PISOCH,80,1,CINMS
Otter Harbor,1/26/06,sea_star,PISGIG,NA,6,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,90,1,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,100,2,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,110,3,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,120,7,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,130,8,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,140,7,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,150,9,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,160,4,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,170,5,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,180,1,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,NM,6,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,70,1,CINMS
Otter Harbor,1/26/06,sea_star,PISOCH,80,1,CINMS
East Point,12/3/06,sea_star,PISOCH,90,1,CINMS
East Point,12/3/06,sea_star,PISOCH,100,5,CINMS
East Point,12/3/06,sea_star,PISOCH,110,11,CINMS
East Point,12/3/06,sea_star,PISOCH,120,6,CINMS
East Point,12/3/06,sea_star,PISOCH,130,5,CINMS
East Point,12/3/06,sea_star,PISOCH,140,3,CINMS
East Point,12/3/06,sea_star,PISOCH,160,1,CINMS
East Point,12/3/06,sea_star,PISOCH,30,1,CINMS
East Point,12/3/06,sea_star,PISOCH,40,4,CINMS
East Point,12/3/06,sea_star,PISOCH,50,4,CINMS
East Point,12/3/06,sea_star,PISOCH,60,3,CINMS
East Point,12/3/06,sea_star,PISOCH,70,3,CINMS
East Point,12/3/06,sea_star,PISOCH,80,4,CINMS
East Point,4/16/07,sea_star,PISOCH,90,3,CINMS
East Point,4/16/07,sea_star,PISOCH,100,4,CINMS
East Point,4/16/07,sea_star,PISOCH,110,2,CINMS
East Point,4/16/07,sea_star,PISOCH,120,3,CINMS
East Point,4/16/07,sea_star,PISOCH,130,6,CINMS
East Point,4/16/07,sea_star,PISOCH,140,2,CINMS
East Point,4/16/07,sea_star,PISOCH,150,2,CINMS
East Point,4/16/07,sea_star,PISOCH,160,1,CINMS
East Point,4/16/07,sea_star,PISOCH,170,1,CINMS
East Point,4/16/07,sea_star,PISOCH,20,4,CINMS
East Point,4/16/07,sea_star,PISOCH,30,11,CINMS
East Point,4/16/07,sea_star,PISOCH,40,10,CINMS
East Point,4/16/07,sea_star,PISOCH,50,7,CINMS
East Point,4/16/07,sea_star,PISOCH,60,9,CINMS
East Point,4/16/07,sea_star,PISOCH,70,5,CINMS
East Point,4/16/07,sea_star,PISOCH,80,1,CINMS
East Point,1/5/08,sea_star,PISGIG,NA,1,CINMS
East Point,1/5/08,sea_star,PISOCH,90,11,CINMS
East Point,1/5/08,sea_star,PISOCH,100,9,CINMS
East Point,1/5/08,sea_star,PISOCH,110,6,CINMS
East Point,1/5/08,sea_star,PISOCH,120,5,CINMS
East Point,1/5/08,sea_star,PISOCH,140,2,CINMS
East Point,1/5/08,sea_star,PISOCH,150,1,CINMS
East Point,1/5/08,sea_star,PISOCH,20,4,CINMS
East Point,1/5/08,sea_star,PISOCH,NM,247,CINMS
East Point,1/5/08,sea_star,PISOCH,30,15,CINMS
East Point,1/5/08,sea_star,PISOCH,40,13,CINMS
East Point,1/5/08,sea_star,PISOCH,50,9,CINMS
East Point,1/5/08,sea_star,PISOCH,60,9,CINMS
East Point,1/5/08,sea_star,PISOCH,70,9,CINMS
East Point,1/5/08,sea_star,PISOCH,80,7,CINMS
East Point,4/10/08,sea_star,LEPTAS,NA,1,CINMS
East Point,4/10/08,sea_star,PISOCH,90,12,CINMS
East Point,4/10/08,sea_star,PISOCH,100,9,CINMS
East Point,4/10/08,sea_star,PISOCH,110,3,CINMS
East Point,4/10/08,sea_star,PISOCH,130,2,CINMS
East Point,4/10/08,sea_star,PISOCH,150,1,CINMS
East Point,4/10/08,sea_star,PISOCH,NM,256,CINMS
East Point,4/10/08,sea_star,PISOCH,30,2,CINMS
East Point,4/10/08,sea_star,PISOCH,40,3,CINMS
East Point,4/10/08,sea_star,PISOCH,50,15,CINMS
East Point,4/10/08,sea_star,PISOCH,60,17,CINMS
East Point,4/10/08,sea_star,PISOCH,70,17,CINMS
East Point,4/10/08,sea_star,PISOCH,80,20,CINMS
East Point,1/7/09,sea_star,PISOCH,90,14,CINMS
East Point,1/7/09,sea_star,PISOCH,100,17,CINMS
East Point,1/7/09,sea_star,PISOCH,110,11,CINMS
East Point,1/7/09,sea_star,PISOCH,120,3,CINMS
East Point,1/7/09,sea_star,PISOCH,130,1,CINMS
East Point,1/7/09,sea_star,PISOCH,NM,736,CINMS
East Point,1/7/09,sea_star,PISOCH,40,6,CINMS
East Point,1/7/09,sea_star,PISOCH,50,12,CINMS
East Point,1/7/09,sea_star,PISOCH,60,9,CINMS
East Point,1/7/09,sea_star,PISOCH,70,12,CINMS
East Point,1/7/09,sea_star,PISOCH,80,19,CINMS
East Point,5/28/09,sea_star,PISOCH,90,27,CINMS
East Point,5/28/09,sea_star,PISOCH,100,26,CINMS
East Point,5/28/09,sea_star,PISOCH,110,19,CINMS
East Point,5/28/09,sea_star,PISOCH,120,3,CINMS
East Point,5/28/09,sea_star,PISOCH,130,4,CINMS
East Point,5/28/09,sea_star,PISOCH,NM,869,CINMS
East Point,5/28/09,sea_star,PISOCH,40,8,CINMS
East Point,5/28/09,sea_star,PISOCH,50,2,CINMS
East Point,5/28/09,sea_star,PISOCH,60,6,CINMS
East Point,5/28/09,sea_star,PISOCH,70,10,CINMS
East Point,5/28/09,sea_star,PISOCH,80,15,CINMS
East Point,1/13/10,sea_star,PATMIN,NA,3,CINMS
East Point,1/13/10,sea_star,PISOCH,90,16,CINMS
East Point,1/13/10,sea_star,PISOCH,100,26,CINMS
East Point,1/13/10,sea_star,PISOCH,110,26,CINMS
East Point,1/13/10,sea_star,PISOCH,120,23,CINMS
East Point,1/13/10,sea_star,PISOCH,130,3,CINMS
East Point,1/13/10,sea_star,PISOCH,140,1,CINMS
East Point,1/13/10,sea_star,PISOCH,NM,544,CINMS
East Point,1/13/10,sea_star,PISOCH,60,2,CINMS
East Point,1/13/10,sea_star,PISOCH,70,3,CINMS
East Point,1/13/10,sea_star,PISOCH,80,8,CINMS
East Point,3/16/11,sea_star,PISOCH,90,23,CINMS
East Point,3/16/11,sea_star,PISOCH,100,11,CINMS
East Point,3/16/11,sea_star,PISOCH,110,5,CINMS
East Point,3/16/11,sea_star,PISOCH,120,3,CINMS
East Point,3/16/11,sea_star,PISOCH,NM,78,CINMS
East Point,3/16/11,sea_star,PISOCH,30,2,CINMS
East Point,3/16/11,sea_star,PISOCH,40,5,CINMS
East Point,3/16/11,sea_star,PISOCH,50,4,CINMS
East Point,3/16/11,sea_star,PISOCH,60,15,CINMS
East Point,3/16/11,sea_star,PISOCH,70,17,CINMS
East Point,3/16/11,sea_star,PISOCH,80,15,CINMS
East Point,1/26/12,sea_star,PISOCH,90,17,CINMS
East Point,1/26/12,sea_star,PISOCH,100,19,CINMS
East Point,1/26/12,sea_star,PISOCH,110,13,CINMS
East Point,1/26/12,sea_star,PISOCH,120,10,CINMS
East Point,1/26/12,sea_star,PISOCH,130,2,CINMS
East Point,1/26/12,sea_star,PISOCH,NM,225,CINMS
East Point,1/26/12,sea_star,PISOCH,50,1,CINMS
East Point,1/26/12,sea_star,PISOCH,60,3,CINMS
East Point,1/26/12,sea_star,PISOCH,70,11,CINMS
East Point,1/26/12,sea_star,PISOCH,80,15,CINMS
East Point,4/11/12,sea_star,PISOCH,90,25,CINMS
East Point,4/11/12,sea_star,PISOCH,100,14,CINMS
East Point,4/11/12,sea_star,PISOCH,110,13,CINMS
East Point,4/11/12,sea_star,PISOCH,120,9,CINMS
East Point,4/11/12,sea_star,PISOCH,130,2,CINMS
East Point,4/11/12,sea_star,PISOCH,140,2,CINMS
East Point,4/11/12,sea_star,PISOCH,150,1,CINMS
East Point,4/11/12,sea_star,PISOCH,170,1,CINMS
East Point,4/11/12,sea_star,PISOCH,NM,177,CINMS
East Point,4/11/12,sea_star,PISOCH,30,1,CINMS
East Point,4/11/12,sea_star,PISOCH,40,2,CINMS
East Point,4/11/12,sea_star,PISOCH,50,4,CINMS
East Point,4/11/12,sea_star,PISOCH,60,13,CINMS
East Point,4/11/12,sea_star,PISOCH,70,14,CINMS
East Point,4/11/12,sea_star,PISOCH,80,17,CINMS
East Point,1/26/13,sea_star,PISOCH,90,19,CINMS
East Point,1/26/13,sea_star,PISOCH,100,17,CINMS
East Point,1/26/13,sea_star,PISOCH,110,12,CINMS
East Point,1/26/13,sea_star,PISOCH,120,9,CINMS
East Point,1/26/13,sea_star,PISOCH,130,2,CINMS
East Point,1/26/13,sea_star,PISOCH,150,1,CINMS
East Point,1/26/13,sea_star,PISOCH,NM,201,CINMS
East Point,1/26/13,sea_star,PISOCH,60,5,CINMS
East Point,1/26/13,sea_star,PISOCH,70,11,CINMS
East Point,1/26/13,sea_star,PISOCH,80,19,CINMS
East Point,11/15/13,sea_star,PATMIN,NA,1,CINMS
East Point,11/15/13,sea_star,PISOCH,90,20,CINMS
East Point,11/15/13,sea_star,PISOCH,100,20,CINMS
East Point,11/15/13,sea_star,PISOCH,110,8,CINMS
East Point,11/15/13,sea_star,PISOCH,120,3,CINMS
East Point,11/15/13,sea_star,PISOCH,130,4,CINMS
East Point,11/15/13,sea_star,PISOCH,NM,7,CINMS
East Point,11/15/13,sea_star,PISOCH,40,1,CINMS
East Point,11/15/13,sea_star,PISOCH,50,9,CINMS
East Point,11/15/13,sea_star,PISOCH,60,11,CINMS
East Point,11/15/13,sea_star,PISOCH,70,11,CINMS
East Point,11/15/13,sea_star,PISOCH,80,15,CINMS
East Point,3/16/14,sea_star,PATMIN,NA,1,CINMS
East Point,3/16/14,sea_star,PISOCH,60,3,CINMS
East Point,4/15/15,sea_star,PISOCH,100,1,CINMS
East Point,4/15/15,sea_star,PISOCH,NM,4,CINMS
East Point,4/15/15,sea_star,PISOCH,80,1,CINMS
East Point,11/25/15,sea_star,PISOCH,30,1,CINMS
East Point,11/25/15,sea_star,PISOCH,70,1,CINMS
East Point,11/25/15,sea_star,PISOCH,80,2,CINMS
East Point,4/19/17,sea_star,PISOCH,90,1,CINMS
East Point,4/19/17,sea_star,PISOCH,110,1,CINMS
East Point,4/19/17,sea_star,PISOCH,120,3,CINMS
East Point,4/19/17,sea_star,PISOCH,130,1,CINMS
East Point,4/19/17,sea_star,PISOCH,60,2,CINMS
East Point,4/19/17,sea_star,PISOCH,70,1,CINMS
East Point,11/17/17,sea_star,PISGIG,NA,1,CINMS
East Point,11/17/17,sea_star,PISOCH,90,1,CINMS
East Point,11/17/17,sea_star,PISOCH,100,1,CINMS
East Point,11/17/17,sea_star,PISOCH,110,2,CINMS
East Point,11/17/17,sea_star,PISOCH,130,2,CINMS
East Point,11/17/17,sea_star,PISOCH,140,2,CINMS
East Point,11/17/17,sea_star,PISOCH,150,1,CINMS
East Point,11/17/17,sea_star,PISOCH,160,2,CINMS
East Point,11/17/17,sea_star,PISOCH,180,3,CINMS
East Point,4/15/19,sea_star,PISGIG,NA,1,CINMS
East Point,4/15/19,sea_star,PISOCH,130,2,CINMS
East Point,4/15/19,sea_star,PISOCH,140,1,CINMS
East Point,4/15/19,sea_star,PISOCH,30,1,CINMS
East Point,4/15/19,sea_star,PISOCH,60,1,CINMS
East Point,5/10/00,sea_star,PISOCH,NM,37,CINMS
East Point,12/12/00,sea_star,PISOCH,NM,90,CINMS
East Point,4/28/01,sea_star,PISOCH,NM,49,CINMS
East Point,12/11/01,sea_star,PISOCH,NM,27,CINMS
East Point,4/19/02,sea_star,PISOCH,NM,74,CINMS
East Point,12/4/02,sea_star,PATMIN,NA,1,CINMS
East Point,12/4/02,sea_star,PISGIG,NA,1,CINMS
East Point,12/4/02,sea_star,PISOCH,NM,124,CINMS
East Point,3/16/03,sea_star,PISOCH,NM,120,CINMS
East Point,11/22/03,sea_star,PATMIN,NA,2,CINMS
East Point,11/22/03,sea_star,PISOCH,NM,105,CINMS
East Point,4/9/04,sea_star,PATMIN,NA,2,CINMS
East Point,4/9/04,sea_star,PISGIG,NA,2,CINMS
East Point,4/9/04,sea_star,PISOCH,90,4,CINMS
East Point,4/9/04,sea_star,PISOCH,100,7,CINMS
East Point,4/9/04,sea_star,PISOCH,110,12,CINMS
East Point,4/9/04,sea_star,PISOCH,120,14,CINMS
East Point,4/9/04,sea_star,PISOCH,130,18,CINMS
East Point,4/9/04,sea_star,PISOCH,140,11,CINMS
East Point,4/9/04,sea_star,PISOCH,150,7,CINMS
East Point,4/9/04,sea_star,PISOCH,160,1,CINMS
East Point,4/9/04,sea_star,PISOCH,170,2,CINMS
East Point,4/9/04,sea_star,PISOCH,NM,43,CINMS
East Point,4/9/04,sea_star,PISOCH,60,1,CINMS
East Point,4/9/04,sea_star,PISOCH,70,1,CINMS
East Point,4/9/04,sea_star,PISOCH,80,5,CINMS
East Point,12/9/04,sea_star,PISGIG,NA,1,CINMS
East Point,12/9/04,sea_star,PISOCH,90,7,CINMS
East Point,12/9/04,sea_star,PISOCH,100,5,CINMS
East Point,12/9/04,sea_star,PISOCH,110,9,CINMS
East Point,12/9/04,sea_star,PISOCH,120,12,CINMS
East Point,12/9/04,sea_star,PISOCH,130,2,CINMS
East Point,12/9/04,sea_star,PISOCH,140,2,CINMS
East Point,12/9/04,sea_star,PISOCH,150,1,CINMS
East Point,12/9/04,sea_star,PISOCH,160,1,CINMS
East Point,12/9/04,sea_star,PISOCH,170,1,CINMS
East Point,12/9/04,sea_star,PISOCH,50,2,CINMS
East Point,12/9/04,sea_star,PISOCH,60,4,CINMS
East Point,12/9/04,sea_star,PISOCH,70,4,CINMS
East Point,12/9/04,sea_star,PISOCH,80,5,CINMS
East Point,5/28/05,sea_star,PISOCH,NM,102,CINMS
East Point,1/13/06,sea_star,PISGIG,NA,2,CINMS
East Point,1/13/06,sea_star,PISOCH,90,2,CINMS
East Point,1/13/06,sea_star,PISOCH,100,9,CINMS
East Point,1/13/06,sea_star,PISOCH,110,9,CINMS
East Point,1/13/06,sea_star,PISOCH,120,6,CINMS
East Point,1/13/06,sea_star,PISOCH,130,13,CINMS
East Point,1/13/06,sea_star,PISOCH,140,4,CINMS
East Point,1/13/06,sea_star,PISOCH,150,5,CINMS
East Point,1/13/06,sea_star,PISOCH,160,1,CINMS
East Point,1/13/06,sea_star,PISOCH,NM,65,CINMS
East Point,1/13/06,sea_star,PISOCH,60,7,CINMS
East Point,1/13/06,sea_star,PISOCH,70,4,CINMS
East Point,1/13/06,sea_star,PISOCH,80,4,CINMS
Ford Point,11/30/06,sea_star,PISGIG,NA,1,CINMS
Ford Point,11/30/06,sea_star,PISOCH,90,6,CINMS
Ford Point,11/30/06,sea_star,PISOCH,100,19,CINMS
Ford Point,11/30/06,sea_star,PISOCH,110,9,CINMS
Ford Point,11/30/06,sea_star,PISOCH,120,11,CINMS
Ford Point,11/30/06,sea_star,PISOCH,130,3,CINMS
Ford Point,11/30/06,sea_star,PISOCH,10,1,CINMS
Ford Point,11/30/06,sea_star,PISOCH,NM,370,CINMS
Ford Point,11/30/06,sea_star,PISOCH,30,4,CINMS
Ford Point,11/30/06,sea_star,PISOCH,40,4,CINMS
Ford Point,11/30/06,sea_star,PISOCH,50,3,CINMS
Ford Point,11/30/06,sea_star,PISOCH,60,3,CINMS
Ford Point,11/30/06,sea_star,PISOCH,70,15,CINMS
Ford Point,11/30/06,sea_star,PISOCH,80,18,CINMS
Ford Point,4/15/07,sea_star,PISGIG,NA,1,CINMS
Ford Point,4/15/07,sea_star,PISOCH,90,12,CINMS
Ford Point,4/15/07,sea_star,PISOCH,100,8,CINMS
Ford Point,4/15/07,sea_star,PISOCH,110,3,CINMS
Ford Point,4/15/07,sea_star,PISOCH,120,2,CINMS
Ford Point,4/15/07,sea_star,PISOCH,20,7,CINMS
Ford Point,4/15/07,sea_star,PISOCH,30,27,CINMS
Ford Point,4/15/07,sea_star,PISOCH,40,18,CINMS
Ford Point,4/15/07,sea_star,PISOCH,50,28,CINMS
Ford Point,4/15/07,sea_star,PISOCH,60,26,CINMS
Ford Point,4/15/07,sea_star,PISOCH,70,28,CINMS
Ford Point,4/15/07,sea_star,PISOCH,80,23,CINMS
Ford Point,1/3/08,sea_star,PISOCH,90,10,CINMS
Ford Point,1/3/08,sea_star,PISOCH,100,11,CINMS
Ford Point,1/3/08,sea_star,PISOCH,110,6,CINMS
Ford Point,1/3/08,sea_star,PISOCH,120,5,CINMS
Ford Point,1/3/08,sea_star,PISOCH,130,2,CINMS
Ford Point,1/3/08,sea_star,PISOCH,140,1,CINMS
Ford Point,1/3/08,sea_star,PISOCH,20,2,CINMS
Ford Point,1/3/08,sea_star,PISOCH,NM,505,CINMS
Ford Point,1/3/08,sea_star,PISOCH,30,11,CINMS
Ford Point,1/3/08,sea_star,PISOCH,40,11,CINMS
Ford Point,1/3/08,sea_star,PISOCH,50,9,CINMS
Ford Point,1/3/08,sea_star,PISOCH,60,12,CINMS
Ford Point,1/3/08,sea_star,PISOCH,70,9,CINMS
Ford Point,1/3/08,sea_star,PISOCH,80,20,CINMS
Ford Point,4/12/08,sea_star,PISOCH,90,9,CINMS
Ford Point,4/12/08,sea_star,PISOCH,100,10,CINMS
Ford Point,4/12/08,sea_star,PISOCH,110,2,CINMS
Ford Point,4/12/08,sea_star,PISOCH,120,5,CINMS
Ford Point,4/12/08,sea_star,PISOCH,130,2,CINMS
Ford Point,4/12/08,sea_star,PISOCH,140,2,CINMS
Ford Point,4/12/08,sea_star,PISOCH,10,4,CINMS
Ford Point,4/12/08,sea_star,PISOCH,20,5,CINMS
Ford Point,4/12/08,sea_star,PISOCH,NM,199,CINMS
Ford Point,4/12/08,sea_star,PISOCH,30,13,CINMS
Ford Point,4/12/08,sea_star,PISOCH,40,6,CINMS
Ford Point,4/12/08,sea_star,PISOCH,50,8,CINMS
Ford Point,4/12/08,sea_star,PISOCH,60,9,CINMS
Ford Point,4/12/08,sea_star,PISOCH,70,13,CINMS
Ford Point,4/12/08,sea_star,PISOCH,80,12,CINMS
Ford Point,1/10/09,sea_star,PISOCH,90,4,CINMS
Ford Point,1/10/09,sea_star,PISOCH,100,4,CINMS
Ford Point,1/10/09,sea_star,PISOCH,110,2,CINMS
Ford Point,1/10/09,sea_star,PISOCH,20,3,CINMS
Ford Point,1/10/09,sea_star,PISOCH,NM,412,CINMS
Ford Point,1/10/09,sea_star,PISOCH,30,19,CINMS
Ford Point,1/10/09,sea_star,PISOCH,40,16,CINMS
Ford Point,1/10/09,sea_star,PISOCH,50,27,CINMS
Ford Point,1/10/09,sea_star,PISOCH,60,10,CINMS
Ford Point,1/10/09,sea_star,PISOCH,70,7,CINMS
Ford Point,1/10/09,sea_star,PISOCH,80,8,CINMS
Ford Point,5/27/09,sea_star,PISOCH,90,9,CINMS
Ford Point,5/27/09,sea_star,PISOCH,100,5,CINMS
Ford Point,5/27/09,sea_star,PISOCH,110,3,CINMS
Ford Point,5/27/09,sea_star,PISOCH,120,1,CINMS
Ford Point,5/27/09,sea_star,PISOCH,NM,414,CINMS
Ford Point,5/27/09,sea_star,PISOCH,40,44,CINMS
Ford Point,5/27/09,sea_star,PISOCH,50,22,CINMS
Ford Point,5/27/09,sea_star,PISOCH,60,11,CINMS
Ford Point,5/27/09,sea_star,PISOCH,70,13,CINMS
Ford Point,5/27/09,sea_star,PISOCH,80,6,CINMS
Ford Point,1/12/10,sea_star,PISOCH,90,21,CINMS
Ford Point,1/12/10,sea_star,PISOCH,100,23,CINMS
Ford Point,1/12/10,sea_star,PISOCH,110,8,CINMS
Ford Point,1/12/10,sea_star,PISOCH,120,3,CINMS
Ford Point,1/12/10,sea_star,PISOCH,130,2,CINMS
Ford Point,1/12/10,sea_star,PISOCH,NM,198,CINMS
Ford Point,1/12/10,sea_star,PISOCH,30,3,CINMS
Ford Point,1/12/10,sea_star,PISOCH,40,8,CINMS
Ford Point,1/12/10,sea_star,PISOCH,50,6,CINMS
Ford Point,1/12/10,sea_star,PISOCH,60,8,CINMS
Ford Point,1/12/10,sea_star,PISOCH,70,9,CINMS
Ford Point,1/12/10,sea_star,PISOCH,80,15,CINMS
Ford Point,3/15/11,sea_star,PISOCH,NM,357,CINMS
Ford Point,1/22/12,sea_star,PISOCH,90,9,CINMS
Ford Point,1/22/12,sea_star,PISOCH,100,10,CINMS
Ford Point,1/22/12,sea_star,PISOCH,110,6,CINMS
Ford Point,1/22/12,sea_star,PISOCH,120,1,CINMS
Ford Point,1/22/12,sea_star,PISOCH,140,1,CINMS
Ford Point,1/22/12,sea_star,PISOCH,NM,202,CINMS
Ford Point,1/22/12,sea_star,PISOCH,40,3,CINMS
Ford Point,1/22/12,sea_star,PISOCH,50,6,CINMS
Ford Point,1/22/12,sea_star,PISOCH,60,13,CINMS
Ford Point,1/22/12,sea_star,PISOCH,70,15,CINMS
Ford Point,1/22/12,sea_star,PISOCH,80,12,CINMS
Ford Point,5/23/12,sea_star,PISOCH,NM,246,CINMS
Ford Point,1/27/13,sea_star,PISOCH,90,18,CINMS
Ford Point,1/27/13,sea_star,PISOCH,100,8,CINMS
Ford Point,1/27/13,sea_star,PISOCH,110,3,CINMS
Ford Point,1/27/13,sea_star,PISOCH,120,2,CINMS
Ford Point,1/27/13,sea_star,PISOCH,150,1,CINMS
Ford Point,1/27/13,sea_star,PISOCH,NM,166,CINMS
Ford Point,1/27/13,sea_star,PISOCH,50,12,CINMS
Ford Point,1/27/13,sea_star,PISOCH,60,22,CINMS
Ford Point,1/27/13,sea_star,PISOCH,70,10,CINMS
Ford Point,1/27/13,sea_star,PISOCH,80,11,CINMS
Ford Point,11/17/13,sea_star,PISOCH,90,20,CINMS
Ford Point,11/17/13,sea_star,PISOCH,100,11,CINMS
Ford Point,11/17/13,sea_star,PISOCH,110,5,CINMS
Ford Point,11/17/13,sea_star,PISOCH,120,1,CINMS
Ford Point,11/17/13,sea_star,PISOCH,130,1,CINMS
Ford Point,11/17/13,sea_star,PISOCH,NM,23,CINMS
Ford Point,11/17/13,sea_star,PISOCH,40,4,CINMS
Ford Point,11/17/13,sea_star,PISOCH,50,5,CINMS
Ford Point,11/17/13,sea_star,PISOCH,60,12,CINMS
Ford Point,11/17/13,sea_star,PISOCH,70,25,CINMS
Ford Point,11/17/13,sea_star,PISOCH,80,16,CINMS
Ford Point,3/12/14,sea_star,PATMIN,NA,1,CINMS
Ford Point,3/12/14,sea_star,PISOCH,NM,2,CINMS
Ford Point,3/12/14,sea_star,PISOCH,30,1,CINMS
Ford Point,3/12/14,sea_star,PISOCH,60,2,CINMS
Ford Point,3/12/14,sea_star,PISOCH,70,4,CINMS
Ford Point,4/18/15,sea_star,PISOCH,50,2,CINMS
Ford Point,4/18/15,sea_star,PISOCH,60,1,CINMS
Ford Point,4/18/15,sea_star,PISOCH,70,1,CINMS
Ford Point,4/18/15,sea_star,PISOCH,80,3,CINMS
Ford Point,11/28/15,sea_star,PISOCH,90,4,CINMS
Ford Point,11/28/15,sea_star,PISOCH,110,1,CINMS
Ford Point,11/28/15,sea_star,PISOCH,40,5,CINMS
Ford Point,11/28/15,sea_star,PISOCH,50,5,CINMS
Ford Point,11/28/15,sea_star,PISOCH,60,4,CINMS
Ford Point,11/28/15,sea_star,PISOCH,70,7,CINMS
Ford Point,11/28/15,sea_star,PISOCH,80,6,CINMS
Ford Point,4/23/17,sea_star,PISOCH,NM,6,CINMS
Ford Point,11/18/17,sea_star,PISOCH,90,1,CINMS
Ford Point,11/18/17,sea_star,PISOCH,100,3,CINMS
Ford Point,11/18/17,sea_star,PISOCH,110,2,CINMS
